순번_정류장ID,111-2807319,112-2800392,113-2805529,114-2805839,115-2805561,116-2805340,117-2805841,118-2805450,119-2806913,120-2805580,121-2805332,122-2805742,123-2805229,124-2805231,125-2805400,126-2805038,127-2804895,128-2805573,129-2807280,130-2805024,131-2806658,132-2803657,133-2806659,134-2800560,135-2803766,136-2804993,137-2807092,138-2800385,139-2800536,140-2807212,141-2803764,142-2800530,143-2800523,144-2800519,145-2800517,146-2800515,147-2805304,148-2800498,149-2800497,150-2800493,151-2800344,152-2800481,153-2805944,154-2803595,155-2800468,156-2800465,157-2800462,158-2800460,159-2800453,160-2800458,161-2800330,162-2800473,163-2800476,164-2800487,165-2805285,166-2800490,167-2807090,168-2807094,169-2800023,170-2800054,171-2806660,172-2805419,173-2805722,174-2805399,175-2800034,176-2800047,177-2804479,178-2804480,179-2804481,180-2803585,181-2803586,182-2805219,183-2800057,184-2800006,185-2806651,186-2806649,187-2806648,188-2806645,189-2806643,190-2804538,191-2804536,192-2804065,193-2800297,194-2800261,195-2803997,196-2800290,197-2800289,198-2803934,199-2806662,200-2800286,201-2803932,202-2803596,203-2800283,204-2800281,205-2800280,206-2800278,207-2806663,208-2804031,209-2800260,210-2800275,211-2804713,212-2803598,213-2803600,214-2800273,215-2803601,216-2804331,217-2803581,218-2800271,219-2807150
124-2805231,,,,,,,,,,,,,,0,0.200416,0.48357000000000006,0.6747150000000001,1.198282,1.434438,1.656403,2.476234,2.745055,4.138966,4.395058,4.728066999999999,4.964500999999999,5.246904,5.897496,6.374708,6.728851,6.820208999999999,7.105096,7.349314,7.508354,7.688001,8.357914,9.374582,9.654316,10.154726,10.465495,10.715297000000001,11.003514000000001,11.313067,11.535378,11.832354,12.105138,12.351275,12.776176,13.098727,13.337544,13.659189999999999,13.872621999999998,14.407393999999998,14.711974999999999,14.966397999999998,15.313199999999998,17.046474999999997,17.859527999999997,19.759082999999997,20.016563999999995,20.673956999999994,21.097603999999993,21.607113999999992,23.09301499999999,25.27343099999999,25.58173199999999,25.88904099999999,26.280724999999993,26.84968299999999,27.74681499999999,28.01776999999999,29.06846599999999,30.00386699999999,31.84892699999999,33.47340899999999,34.01524399999999,34.80092599999999,35.429205999999986,35.99184099999999,36.50120699999999,36.71814099999999,37.29898899999999,37.51825699999999,38.10878999999999,38.64831799999999,39.01450899999999,39.47131399999999,39.83332299999999,40.77829899999999,41.66446099999999,41.95072099999999,42.94218799999999,43.38661699999999,44.09605699999999,44.668275999999985,44.80520999999998,45.74603599999998,46.38735299999998,46.620080999999985,46.945759999999986,47.12390399999999,47.63503999999999,48.07796899999999,48.28057799999999,48.46219399999999,48.71651399999999,49.19784599999999,50.06902499999999,50.59031499999999
125-2805400,,,,,,,,,,,,,,,0,0.283154,0.474299,0.997866,1.234022,1.455987,2.275818,2.544639,3.93855,4.194642,4.527651,4.764085,5.046488,5.69708,6.1742919999999994,6.528434999999999,6.619792999999999,6.904679999999999,7.148897999999999,7.307937999999999,7.487584999999999,8.157497999999999,9.174166,9.453899999999999,9.95431,10.265079,10.514881,10.803098,11.112651,11.334961999999999,11.631938,11.904722,12.150858999999999,12.575759999999999,12.898311,13.137127999999999,13.458773999999998,13.672205999999997,14.206977999999998,14.511558999999998,14.765981999999997,15.112783999999998,16.846058999999997,17.659111999999997,19.558666999999996,19.816147999999995,20.473540999999994,20.897187999999993,21.40669799999999,22.89259899999999,25.07301499999999,25.38131599999999,25.68862499999999,26.080308999999993,26.64926699999999,27.54639899999999,27.81735399999999,28.86804999999999,29.80345099999999,31.64851099999999,33.272992999999985,33.814827999999984,34.600509999999986,35.22878999999998,35.79142499999998,36.30079099999998,36.517724999999984,37.09857299999999,37.31784099999999,37.90837399999999,38.447901999999985,38.814092999999986,39.27089799999999,39.63290699999999,40.577882999999986,41.464044999999984,41.75030499999998,42.74177199999998,43.18620099999998,43.89564099999998,44.46785999999998,44.60479399999998,45.54561999999998,46.18693699999998,46.41966499999998,46.74534399999998,46.923487999999985,47.434623999999985,47.877552999999985,48.08016199999999,48.261777999999985,48.516097999999985,48.99742999999999,49.868608999999985,50.389898999999986
126-2805038,,,,,,,,,,,,,,,,0,0.191145,0.714712,0.950868,1.172833,1.992664,2.261485,3.655396,3.9114880000000003,4.244497,4.480931,4.763334,5.413926,5.891138,6.245280999999999,6.336638999999999,6.621525999999999,6.865743999999999,7.0247839999999995,7.204431,7.874344,8.891012,9.170746,9.671156,9.981925,10.231727000000001,10.519944,10.829497,11.051808,11.348784,11.621568,11.867704999999999,12.292606,12.615157,12.853974,13.175619999999999,13.389051999999998,13.923823999999998,14.228404999999999,14.482827999999998,14.829629999999998,16.562904999999997,17.375957999999997,19.275512999999997,19.532993999999995,20.190386999999994,20.614033999999993,21.123543999999992,22.60944499999999,24.78986099999999,25.09816199999999,25.40547099999999,25.797154999999993,26.36611299999999,27.26324499999999,27.53419999999999,28.58489599999999,29.52029699999999,31.36535699999999,32.98983899999999,33.53167399999999,34.31735599999999,34.945635999999986,35.508270999999986,36.017636999999986,36.23457099999999,36.81541899999999,37.03468699999999,37.62521999999999,38.16474799999999,38.53093899999999,38.98774399999999,39.34975299999999,40.29472899999999,41.18089099999999,41.46715099999999,42.45861799999999,42.90304699999999,43.61248699999999,44.184705999999984,44.32163999999998,45.26246599999998,45.90378299999998,46.136510999999985,46.462189999999985,46.64033399999999,47.15146999999999,47.59439899999999,47.79700799999999,47.97862399999999,48.23294399999999,48.71427599999999,49.58545499999999,50.10674499999999
127-2804895,,,,,,,,,,,,,,,,,0,0.523567,0.759723,0.981688,1.8015189999999999,2.07034,3.464251,3.7203429999999997,4.053351999999999,4.289785999999999,4.572189,5.2227809999999995,5.699992999999999,6.054135999999999,6.1454939999999985,6.430380999999999,6.674598999999999,6.833638999999999,7.013285999999999,7.683198999999999,8.699867,8.979600999999999,9.480011,9.79078,10.040582,10.328799,10.638352,10.860662999999999,11.157639,11.430423,11.676559999999998,12.101460999999999,12.424012,12.662828999999999,12.984474999999998,13.197906999999997,13.732678999999997,14.037259999999998,14.291682999999997,14.638484999999998,16.37176,17.184813,19.084367999999998,19.341848999999996,19.999241999999995,20.422888999999994,20.932398999999993,22.41829999999999,24.598715999999992,24.907016999999993,25.214325999999993,25.606009999999994,26.174967999999993,27.072099999999992,27.343054999999993,28.39375099999999,29.32915199999999,31.17421199999999,32.79869399999999,33.34052899999999,34.12621099999999,34.75449099999999,35.31712599999999,35.82649199999999,36.04342599999999,36.62427399999999,36.84354199999999,37.43407499999999,37.97360299999999,38.33979399999999,38.79659899999999,39.158607999999994,40.10358399999999,40.98974599999999,41.27600599999999,42.26747299999999,42.71190199999999,43.42134199999999,43.993560999999985,44.13049499999998,45.07132099999998,45.712637999999984,45.945365999999986,46.27104499999999,46.44918899999999,46.96032499999999,47.40325399999999,47.60586299999999,47.78747899999999,48.04179899999999,48.52313099999999,49.39430999999999,49.91559999999999
128-2805573,,,,,,,,,,,,,,,,,,0,0.236156,0.458121,1.277952,1.546773,2.940684,3.196776,3.529785,3.766219,4.048622,4.699214,5.176425999999999,5.530568999999999,5.621926999999999,5.906813999999999,6.151031999999999,6.310071999999999,6.489718999999999,7.159631999999999,8.1763,8.456033999999999,8.956444,9.267213,9.517015,9.805232,10.114785,10.337095999999999,10.634072,10.906856,11.152992999999999,11.577893999999999,11.900445,12.139261999999999,12.460907999999998,12.674339999999997,13.209111999999998,13.513692999999998,13.768115999999997,14.114917999999998,15.848192999999998,16.661246,18.560800999999998,18.818281999999996,19.475674999999995,19.899321999999994,20.408831999999993,21.89473299999999,24.075148999999993,24.383449999999993,24.690758999999993,25.082442999999994,25.651400999999993,26.548532999999992,26.819487999999993,27.87018399999999,28.80558499999999,30.65064499999999,32.27512699999999,32.81696199999999,33.60264399999999,34.23092399999999,34.79355899999999,35.30292499999999,35.51985899999999,36.10070699999999,36.31997499999999,36.91050799999999,37.45003599999999,37.81622699999999,38.27303199999999,38.635040999999994,39.58001699999999,40.46617899999999,40.75243899999999,41.74390599999999,42.18833499999999,42.89777499999999,43.469993999999986,43.60692799999998,44.54775399999998,45.189070999999984,45.421798999999986,45.74747799999999,45.92562199999999,46.43675799999999,46.87968699999999,47.08229599999999,47.26391199999999,47.51823199999999,47.99956399999999,48.87074299999999,49.39203299999999
129-2807280,,,,,,,,,,,,,,,,,,,0,0.221965,1.041796,1.310617,2.704528,2.9606199999999996,3.2936289999999997,3.5300629999999997,3.8124659999999997,4.463058,4.94027,5.294413,5.385770999999999,5.6706579999999995,5.914876,6.073916,6.253563,6.923476,7.940144,8.219878,8.720288,9.031057,9.280859000000001,9.569076,9.878629,10.10094,10.397916,10.6707,10.916837,11.341738,11.664289,11.903106,12.224751999999999,12.438183999999998,12.972955999999998,13.277536999999999,13.531959999999998,13.878761999999998,15.612036999999997,16.425089999999997,18.324644999999997,18.582125999999995,19.239518999999994,19.663165999999993,20.172675999999992,21.65857699999999,23.83899299999999,24.14729399999999,24.45460299999999,24.846286999999993,25.41524499999999,26.31237699999999,26.58333199999999,27.63402799999999,28.56942899999999,30.41448899999999,32.03897099999999,32.58080599999999,33.36648799999999,33.994767999999986,34.55740299999999,35.06676899999999,35.28370299999999,35.86455099999999,36.08381899999999,36.67435199999999,37.21387999999999,37.58007099999999,38.03687599999999,38.39888499999999,39.34386099999999,40.23002299999999,40.51628299999999,41.50774999999999,41.95217899999999,42.66161899999999,43.233837999999984,43.37077199999998,44.31159799999998,44.95291499999998,45.185642999999985,45.511321999999986,45.68946599999999,46.20060199999999,46.64353099999999,46.84613999999999,47.02775599999999,47.28207599999999,47.76340799999999,48.63458699999999,49.15587699999999
130-2805024,,,,,,,,,,,,,,,,,,,,0,0.819831,1.088652,2.482563,2.7386549999999996,3.0716639999999997,3.3080979999999998,3.5905009999999997,4.241092999999999,4.718304999999999,5.072447999999999,5.163805999999998,5.448692999999999,5.692910999999999,5.851950999999999,6.031597999999999,6.701510999999999,7.718178999999999,7.997913,8.498323,8.809092,9.058894,9.347111,9.656664,9.878974999999999,10.175951,10.448735,10.694871999999998,11.119772999999999,11.442324,11.681140999999998,12.002786999999998,12.216218999999997,12.750990999999997,13.055571999999998,13.309994999999997,13.656796999999997,15.390071999999996,16.203124999999996,18.102679999999996,18.360160999999994,19.017553999999993,19.441200999999992,19.95071099999999,21.43661199999999,23.61702799999999,23.92532899999999,24.23263799999999,24.624321999999992,25.19327999999999,26.09041199999999,26.36136699999999,27.41206299999999,28.347463999999988,30.192523999999988,31.81700599999999,32.35884099999999,33.14452299999999,33.77280299999999,34.33543799999999,34.84480399999999,35.06173799999999,35.642585999999994,35.861853999999994,36.452386999999995,36.99191499999999,37.35810599999999,37.814910999999995,38.176919999999996,39.12189599999999,40.00805799999999,40.29431799999999,41.28578499999999,41.73021399999999,42.43965399999999,43.01187299999999,43.148806999999984,44.089632999999985,44.730949999999986,44.96367799999999,45.28935699999999,45.46750099999999,45.97863699999999,46.42156599999999,46.624174999999994,46.80579099999999,47.06011099999999,47.541442999999994,48.41262199999999,48.93391199999999
131-2806658,,,,,,,,,,,,,,,,,,,,,0,0.268821,1.662732,1.918824,2.251833,2.488267,2.77067,3.421262,3.898474,4.252617,4.3439749999999995,4.628862,4.87308,5.03212,5.211767,5.88168,6.898348,7.178082000000001,7.678492,7.989261,8.239063,8.52728,8.836832999999999,9.059143999999998,9.356119999999999,9.628903999999999,9.875040999999998,10.299941999999998,10.622492999999999,10.861309999999998,11.182955999999997,11.396387999999996,11.931159999999997,12.235740999999997,12.490163999999996,12.836965999999997,14.570240999999996,15.383293999999996,17.282848999999995,17.540329999999994,18.197722999999993,18.62136999999999,19.13087999999999,20.61678099999999,22.79719699999999,23.10549799999999,23.41280699999999,23.80449099999999,24.37344899999999,25.27058099999999,25.54153599999999,26.59223199999999,27.527632999999987,29.372692999999988,30.997174999999988,31.539009999999987,32.324691999999985,32.95297199999998,33.51560699999998,34.02497299999998,34.24190699999998,34.82275499999999,35.042022999999986,35.63255599999999,36.172083999999984,36.538274999999985,36.99507999999999,37.35708899999999,38.302064999999985,39.18822699999998,39.47448699999998,40.46595399999998,40.91038299999998,41.61982299999998,42.19204199999998,42.328975999999976,43.26980199999998,43.91111899999998,44.14384699999998,44.46952599999998,44.647669999999984,45.158805999999984,45.601734999999984,45.804343999999986,45.985959999999984,46.240279999999984,46.721611999999986,47.592790999999984,48.114080999999985
132-2803657,,,,,,,,,,,,,,,,,,,,,,0,1.3939110000000001,1.650003,1.983012,2.219446,2.501849,3.152441,3.6296530000000002,3.9837960000000003,4.075154,4.360041000000001,4.604259000000001,4.763299000000001,4.942946000000001,5.612859000000001,6.629527000000001,6.909261000000002,7.409671000000001,7.720440000000001,7.970242000000001,8.258459,8.568012,8.790322999999999,9.087299,9.360083,9.606219999999999,10.031120999999999,10.353672,10.592488999999999,10.914134999999998,11.127566999999997,11.662338999999998,11.966919999999998,12.221342999999997,12.568144999999998,14.301419999999997,15.114472999999997,17.014027999999996,17.271508999999995,17.928901999999994,18.352548999999993,18.86205899999999,20.34795999999999,22.52837599999999,22.83667699999999,23.14398599999999,23.535669999999993,24.10462799999999,25.00175999999999,25.27271499999999,26.32341099999999,27.25881199999999,29.10387199999999,30.72835399999999,31.270188999999988,32.05587099999999,32.684150999999986,33.246785999999986,33.756151999999986,33.97308599999999,34.55393399999999,34.77320199999999,35.36373499999999,35.90326299999999,36.26945399999999,36.72625899999999,37.08826799999999,38.03324399999999,38.91940599999999,39.20566599999999,40.19713299999999,40.641561999999986,41.35100199999999,41.923220999999984,42.06015499999998,43.00098099999998,43.64229799999998,43.875025999999984,44.200704999999985,44.37884899999999,44.88998499999999,45.33291399999999,45.53552299999999,45.71713899999999,45.97145899999999,46.45279099999999,47.32396999999999,47.84525999999999
133-2806659,,,,,,,,,,,,,,,,,,,,,,,0,0.256092,0.589101,0.825535,1.107938,1.7585300000000001,2.235742,2.589885,2.6812430000000003,2.96613,3.210348,3.3693880000000003,3.5490350000000004,4.218948,5.235616,5.515350000000001,6.01576,6.326529,6.576331,6.864548,7.174101,7.396412000000001,7.693388000000001,7.966172,8.212309,8.63721,8.959761,9.198578,9.520223999999999,9.733655999999998,10.268427999999998,10.573008999999999,10.827431999999998,11.174233999999998,12.907508999999997,13.720561999999997,15.620116999999997,15.877597999999997,16.534990999999998,16.958637999999997,17.468147999999996,18.954048999999994,21.134464999999995,21.442765999999995,21.750074999999995,22.141758999999997,22.710716999999995,23.607848999999995,23.878803999999995,24.929499999999994,25.864900999999993,27.709960999999993,29.334442999999993,29.876277999999992,30.661959999999993,31.290239999999994,31.852874999999994,32.362241,32.579175,33.160023,33.379291,33.969824,34.509352,34.875543,35.332348,35.694357000000004,36.639333,37.525495,37.811755,38.803222,39.247651,39.957091,40.529309999999995,40.66624399999999,41.60706999999999,42.248386999999994,42.481114999999996,42.806794,42.984938,43.496074,43.939003,44.141612,44.323228,44.577548,45.05888,45.930059,46.451349
134-2800560,,,,,,,,,,,,,,,,,,,,,,,,0,0.333009,0.569443,0.8518460000000001,1.5024380000000002,1.9796500000000001,2.333793,2.425151,2.710038,2.954256,3.113296,3.292943,3.9628560000000004,4.9795240000000005,5.259258000000001,5.759668000000001,6.070437000000001,6.320239000000001,6.608456000000001,6.918009000000001,7.140320000000002,7.437296000000002,7.710080000000001,7.956217000000001,8.381118,8.703669000000001,8.942486,9.264132,9.477564,10.012336,10.316917,10.57134,10.918142,12.651416999999999,13.464469999999999,15.364024999999998,15.621505999999998,16.278899,16.702545999999998,17.212055999999997,18.697956999999995,20.878372999999996,21.186673999999996,21.493982999999997,21.885666999999998,22.454624999999997,23.351756999999996,23.622711999999996,24.673407999999995,25.608808999999994,27.453868999999994,29.078350999999994,29.620185999999993,30.405867999999995,31.034147999999995,31.596782999999995,32.106148999999995,32.323083,32.903931,33.123199,33.713732,34.25326,34.619451,35.076256,35.438265,36.383241,37.269403,37.555662999999996,38.547129999999996,38.991558999999995,39.700998999999996,40.27321799999999,40.41015199999999,41.35097799999999,41.99229499999999,42.22502299999999,42.550701999999994,42.728846,43.239982,43.682911,43.88552,44.067136,44.321456,44.802788,45.673967,46.195257
135-2803766,,,,,,,,,,,,,,,,,,,,,,,,,0,0.236434,0.518837,1.169429,1.646641,2.000784,2.092142,2.377029,2.621247,2.780287,2.959934,3.629847,4.646515,4.926249,5.426659000000001,5.737428,5.98723,6.275447000000001,6.585000000000001,6.807311000000001,7.104287000000001,7.377071000000001,7.623208000000001,8.048109,8.37066,8.609477,8.931123,9.144554999999999,9.679326999999999,9.983908,10.238330999999999,10.585132999999999,12.318407999999998,13.131460999999998,15.031015999999997,15.288496999999998,15.945889999999999,16.369536999999998,16.879046999999996,18.364947999999995,20.545363999999996,20.853664999999996,21.160973999999996,21.552657999999997,22.121615999999996,23.018747999999995,23.289702999999996,24.340398999999994,25.275799999999993,27.120859999999993,28.745341999999994,29.287176999999993,30.072858999999994,30.701138999999994,31.263773999999994,31.773139999999994,31.990073999999993,32.570921999999996,32.790189999999996,33.380722999999996,33.92025099999999,34.286441999999994,34.743247,35.105256,36.050231999999994,36.93639399999999,37.22265399999999,38.21412099999999,38.65854999999999,39.36798999999999,39.94020899999999,40.077142999999985,41.01796899999999,41.65928599999999,41.89201399999999,42.21769299999999,42.39583699999999,42.906972999999994,43.34990199999999,43.552510999999996,43.734126999999994,43.988446999999994,44.469778999999996,45.34095799999999,45.862247999999994
136-2804993,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282403,0.932995,1.410207,1.7643499999999999,1.855708,2.140595,2.384813,2.543853,2.7235,3.393413,4.410081,4.689815,5.190225,5.5009939999999995,5.750795999999999,6.039013,6.348566,6.570877,6.867853,7.140637,7.386774,7.811675,8.134226,8.373043,8.694688999999999,8.908120999999998,9.442892999999998,9.747473999999999,10.001896999999998,10.348698999999998,12.081973999999999,12.895026999999999,14.794581999999998,15.052062999999999,15.709456,16.133103,16.642612999999997,18.128513999999996,20.308929999999997,20.617230999999997,20.924539999999997,21.316224,21.885181999999997,22.782313999999996,23.053268999999997,24.103964999999995,25.039365999999994,26.884425999999994,28.508907999999995,29.050742999999994,29.836424999999995,30.464704999999995,31.027339999999995,31.536705999999995,31.753639999999994,32.33448799999999,32.55375599999999,33.14428899999999,33.68381699999999,34.05000799999999,34.506812999999994,34.868821999999994,35.81379799999999,36.69995999999999,36.98621999999999,37.97768699999999,38.42211599999999,39.13155599999999,39.703774999999986,39.84070899999998,40.781534999999984,41.422851999999985,41.655579999999986,41.98125899999999,42.15940299999999,42.67053899999999,43.11346799999999,43.31607699999999,43.49769299999999,43.75201299999999,44.23334499999999,45.10452399999999,45.62581399999999
137-2807092,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6505920000000001,1.127804,1.481947,1.573305,1.8581919999999998,2.10241,2.26145,2.441097,3.1110100000000003,4.127678,4.407412000000001,4.907822000000001,5.218591000000001,5.468393000000001,5.756610000000001,6.066163000000001,6.288474000000002,6.585450000000002,6.858234000000001,7.104371000000001,7.5292720000000015,7.851823000000001,8.09064,8.412286,8.625717999999999,9.16049,9.465071,9.719494,10.066296,11.799571,12.612624,14.512179,14.76966,15.427053,15.850700000000002,16.360210000000002,17.846111,20.026527,20.334828,20.642137,21.033821000000003,21.602779,22.499911,22.770866,23.821562,24.756963,26.602023,28.226505,28.76834,29.554022,30.182302,30.744937,31.254303,31.471237,32.052085,32.271353,32.861886,33.401413999999995,33.767604999999996,34.22441,34.586419,35.531394999999996,36.417556999999995,36.703816999999994,37.695283999999994,38.13971299999999,38.849152999999994,39.42137199999999,39.55830599999999,40.49913199999999,41.14044899999999,41.37317699999999,41.69885599999999,41.876999999999995,42.388135999999996,42.831064999999995,43.033674,43.215289999999996,43.469609999999996,43.950942,44.822120999999996,45.343410999999996
138-2800385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47721199999999997,0.831355,0.922713,1.2076,1.451818,1.6108580000000001,1.790505,2.4604179999999998,3.477086,3.75682,4.25723,4.5679989999999995,4.817800999999999,5.106018,5.415571,5.637882,5.934858,6.207642,6.453779,6.87868,7.201231,7.440048,7.761694,7.975126,8.509898,8.814479,9.068902,9.415704,11.148979,11.962032,13.861587,14.119068,14.776461000000001,15.200108000000002,15.709618000000003,17.195519,19.375935000000002,19.684236000000002,19.991545000000002,20.383229000000004,20.952187000000002,21.849319,22.120274000000002,23.17097,24.106371,25.951431,27.575913,28.117748,28.90343,29.53171,30.094345,30.603711,30.820645,31.401493,31.620760999999998,32.211293999999995,32.75082199999999,33.11701299999999,33.573817999999996,33.935826999999996,34.88080299999999,35.76696499999999,36.05322499999999,37.04469199999999,37.48912099999999,38.19856099999999,38.77077999999999,38.907713999999984,39.848539999999986,40.489856999999986,40.72258499999999,41.04826399999999,41.22640799999999,41.73754399999999,42.18047299999999,42.383081999999995,42.56469799999999,42.81901799999999,43.300349999999995,44.17152899999999,44.69281899999999
139-2800536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354143,0.445501,0.730388,0.9746060000000001,1.1336460000000002,1.3132930000000003,1.9832060000000002,2.999874,3.279608,3.780018,4.090787,4.340589,4.628806,4.938359,5.1606700000000005,5.457646,5.73043,5.976567,6.401468,6.724019,6.962836,7.284482000000001,7.497914000000001,8.032686,8.337267,8.59169,8.938492,10.671767,11.48482,13.384374999999999,13.641855999999999,14.299249,14.722896,15.232406000000001,16.718307,18.898723,19.207024,19.514333,19.906017000000002,20.474975,21.372107,21.643062,22.693758,23.629158999999998,25.474218999999998,27.098701,27.640535999999997,28.426218,29.054498,29.617133,30.126499,30.343432999999997,30.924280999999997,31.143548999999997,31.734081999999997,32.27361,32.639801,33.096606,33.458615,34.403591,35.289753,35.576012999999996,36.567479999999996,37.011908999999996,37.721349,38.29356799999999,38.43050199999999,39.37132799999999,40.01264499999999,40.245372999999994,40.571051999999995,40.749196,41.260332,41.703261,41.90587,42.087486,42.341806,42.823138,43.694317,44.215607
140-2807212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.09135800000000001,0.376245,0.620463,0.7795030000000001,0.9591500000000001,1.629063,2.645731,2.925465,3.425875,3.736644,3.986446,4.274663,4.5842160000000005,4.806527000000001,5.103503000000001,5.3762870000000005,5.6224240000000005,6.047325000000001,6.3698760000000005,6.608693000000001,6.930339000000001,7.143771000000001,7.678543000000001,7.983124000000001,8.237547000000001,8.584349000000001,10.317624000000002,11.130677000000002,13.030232000000002,13.287713000000002,13.945106000000003,14.368753000000003,14.878263000000004,16.364164000000002,18.544580000000003,18.852881000000004,19.160190000000004,19.551874000000005,20.120832000000004,21.017964000000003,21.288919000000003,22.339615000000002,23.275016,25.120076,26.744558,27.286393,28.072075,28.700355000000002,29.262990000000002,29.772356000000002,29.98929,30.570138,30.789406,31.379939,31.919467,32.285658,32.742463,33.104472,34.049448,34.93561,35.221869999999996,36.213336999999996,36.657765999999995,37.367205999999996,37.93942499999999,38.07635899999999,39.01718499999999,39.65850199999999,39.89122999999999,40.216908999999994,40.395053,40.906189,41.349118,41.551727,41.733343,41.987663,42.468995,43.340174,43.861464
